Order ID,Order Date,Order Time,Hour,Day,Month,Weekend/Weekday,Time of Day,Branch,Product Name,Category,Unit Price,Quantity,Sales,Profit,Customer Type,Payment Mode
ORD-03874,2025-05-01,13:11,13,Thursday,May,Weekday,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,2,31.98,14.8,Dine-in,Card
ORD-03875,2025-05-01,14:30,14,Thursday,May,Weekday,Afternoon,Downtown,Pizza Mania Combo,Combos,19.99,1,19.99,7.0,Dine-in,Apple Pay
ORD-03876,2025-05-01,14:54,14,Thursday,May,Weekday,Afternoon,South Congress,Garlic Breadsticks,Sides,6.49,1,6.49,2.84,Takeaway,Google Pay
ORD-03877,2025-05-01,16:04,16,Thursday,May,Weekday,Afternoon,Downtown,Potato Wedges,Sides,5.49,2,10.98,4.26,Takeaway,Card
ORD-03878,2025-05-01,16:16,16,Thursday,May,Weekday,Afternoon,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.8,Delivery,Card
ORD-03879,2025-05-01,16:54,16,Thursday,May,Weekday,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,2,31.98,15.05,Dine-in,Cash
ORD-03880,2025-05-01,16:59,16,Thursday,May,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.89,Dine-in,Apple Pay
ORD-03881,2025-05-01,18:12,18,Thursday,May,Weekday,Evening,South Congress,Margherita,Pizza,11.99,1,11.99,5.71,Dine-in,Apple Pay
ORD-03882,2025-05-01,18:14,18,Thursday,May,Weekday,Evening,The Domain,Lemonade,Beverages,3.99,1,3.99,2.16,Delivery,Card
ORD-03883,2025-05-01,19:16,19,Thursday,May,Weekday,Evening,East Austin,Soda,Beverages,2.49,3,7.47,3.8,Takeaway,Cash
ORD-03884,2025-05-01,19:24,19,Thursday,May,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.58,Delivery,Apple Pay
ORD-03885,2025-05-01,19:54,19,Thursday,May,Weekday,Evening,Downtown,Pizza Mania Combo,Combos,19.99,2,39.98,14.15,Dine-in,Google Pay
ORD-03886,2025-05-01,20:24,20,Thursday,May,Weekday,Evening,South Congress,Garlic Breadsticks,Sides,6.49,3,19.47,8.55,Delivery,Google Pay
ORD-03887,2025-05-01,20:40,20,Thursday,May,Weekday,Evening,Downtown,Soda,Beverages,2.49,1,2.49,1.23,Delivery,Card
ORD-03888,2025-05-01,20:41,20,Thursday,May,Weekday,Evening,South Congress,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.67,Delivery,Apple Pay
ORD-03889,2025-05-01,20:42,20,Thursday,May,Weekday,Evening,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.88,Dine-in,Google Pay
ORD-03890,2025-05-01,20:47,20,Thursday,May,Weekday,Evening,Downtown,Margherita,Pizza,11.99,4,47.96,21.44,Dine-in,Card
ORD-03891,2025-05-01,20:49,20,Thursday,May,Weekday,Evening,East Austin,Veggie Overload,Pizza,14.49,2,28.98,14.28,Dine-in,Apple Pay
ORD-03892,2025-05-01,21:08,21,Thursday,May,Weekday,Night,Downtown,Chicken Wings,Sides,9.99,1,9.99,3.98,Delivery,Cash
ORD-03893,2025-05-01,21:14,21,Thursday,May,Weekday,Night,Downtown,Pizza Mania Combo,Combos,19.99,1,19.99,6.61,Delivery,Card
ORD-03894,2025-05-01,21:41,21,Thursday,May,Weekday,Night,South Congress,Soda,Beverages,2.49,1,2.49,1.27,Delivery,Card
ORD-03895,2025-05-01,21:47,21,Thursday,May,Weekday,Night,East Austin,Veggie Overload,Pizza,14.49,2,28.98,13.89,Dine-in,Apple Pay
ORD-03896,2025-05-01,22:19,22,Thursday,May,Weekday,Night,South Congress,Potato Wedges,Sides,5.49,1,5.49,2.21,Takeaway,Cash
ORD-03897,2025-05-01,22:27,22,Thursday,May,Weekday,Night,Downtown,Brownie Sundae,Desserts,5.99,2,11.98,4.96,Dine-in,Card
ORD-03898,2025-05-01,22:50,22,Thursday,May,Weekday,Night,Downtown,Garlic Breadsticks,Sides,6.49,1,6.49,2.54,Delivery,Google Pay
ORD-03899,2025-05-01,23:22,23,Thursday,May,Weekday,Night,Downtown,Margherita,Pizza,11.99,2,23.98,11.19,Delivery,Card
ORD-03900,2025-05-01,23:22,23,Thursday,May,Weekday,Night,The Domain,Pizza Mania Combo,Combos,19.99,2,39.98,15.74,Takeaway,Apple Pay
ORD-03901,2025-05-01,23:51,23,Thursday,May,Weekday,Night,Downtown,Pizza Mania Combo,Combos,19.99,3,59.97,20.56,Takeaway,Card
ORD-03902,2025-05-02,10:25,10,Friday,May,Weekday,Morning,The Domain,Soda,Beverages,2.49,1,2.49,1.34,Dine-in,Card
ORD-03903,2025-05-02,11:09,11,Friday,May,Weekday,Morning,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.89,Delivery,Apple Pay
ORD-03904,2025-05-02,12:12,12,Friday,May,Weekday,Afternoon,The Domain,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.75,Delivery,Cash
ORD-03905,2025-05-02,12:13,12,Friday,May,Weekday,Afternoon,East Austin,Garlic Breadsticks,Sides,6.49,1,6.49,2.76,Dine-in,Card
ORD-03906,2025-05-02,12:15,12,Friday,May,Weekday,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,1,15.99,7.85,Takeaway,Card
ORD-03907,2025-05-02,12:19,12,Friday,May,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,3,7.47,3.6,Takeaway,Apple Pay
ORD-03908,2025-05-02,12:46,12,Friday,May,Weekday,Afternoon,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,7.63,Dine-in,Card
ORD-03909,2025-05-02,12:50,12,Friday,May,Weekday,Afternoon,East Austin,Potato Wedges,Sides,5.49,2,10.98,4.69,Dine-in,Cash
ORD-03910,2025-05-02,12:55,12,Friday,May,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.8,Dine-in,Cash
ORD-03911,2025-05-02,13:10,13,Friday,May,Weekday,Afternoon,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.1,Dine-in,Apple Pay
ORD-03912,2025-05-02,14:12,14,Friday,May,Weekday,Afternoon,Round Rock,Farmhouse Veggie,Pizza,13.99,2,27.98,12.78,Dine-in,Card
ORD-03913,2025-05-02,14:29,14,Friday,May,Weekday,Afternoon,The Domain,Farmhouse Veggie,Pizza,13.99,1,13.99,7.47,Takeaway,Card
ORD-03914,2025-05-02,16:12,16,Friday,May,Weekday,Afternoon,South Congress,Farmhouse Veggie,Pizza,13.99,2,27.98,13.95,Dine-in,Apple Pay
ORD-03915,2025-05-02,17:12,17,Friday,May,Weekday,Evening,The Domain,Buffalo Chicken,Pizza,16.49,2,32.98,16.89,Delivery,Card
ORD-03916,2025-05-02,17:12,17,Friday,May,Weekday,Evening,South Congress,Farmhouse Veggie,Pizza,13.99,1,13.99,6.78,Takeaway,Apple Pay
ORD-03917,2025-05-02,17:51,17,Friday,May,Weekday,Evening,The Domain,Soda,Beverages,2.49,3,7.47,4.08,Delivery,Card
ORD-03918,2025-05-02,17:56,17,Friday,May,Weekday,Evening,The Domain,Chicken Wings,Sides,9.99,2,19.98,9.34,Takeaway,Apple Pay
ORD-03919,2025-05-02,18:13,18,Friday,May,Weekday,Evening,East Austin,Choco Lava Cake,Desserts,4.99,1,4.99,2.13,Takeaway,Google Pay
ORD-03920,2025-05-02,18:29,18,Friday,May,Weekday,Evening,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.74,Delivery,Cash
ORD-03921,2025-05-02,18:49,18,Friday,May,Weekday,Evening,East Austin,Soda,Beverages,2.49,3,7.47,3.8,Dine-in,Google Pay
ORD-03922,2025-05-02,19:04,19,Friday,May,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.12,Dine-in,Card
ORD-03923,2025-05-02,19:06,19,Friday,May,Weekday,Evening,Downtown,Soda,Beverages,2.49,1,2.49,1.19,Takeaway,Google Pay
ORD-03924,2025-05-02,19:38,19,Friday,May,Weekday,Evening,The Domain,Family Feast Combo,Combos,29.99,2,59.98,22.21,Takeaway,Card
ORD-03925,2025-05-02,20:07,20,Friday,May,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.89,Delivery,Cash
ORD-03926,2025-05-02,20:09,20,Friday,May,Weekday,Evening,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,15.48,Dine-in,Cash
ORD-03927,2025-05-02,20:18,20,Friday,May,Weekday,Evening,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.73,Delivery,Card
ORD-03928,2025-05-02,20:18,20,Friday,May,Weekday,Evening,South Congress,Potato Wedges,Sides,5.49,1,5.49,2.27,Dine-in,Cash
ORD-03929,2025-05-02,20:20,20,Friday,May,Weekday,Evening,Round Rock,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.54,Takeaway,Card
ORD-03930,2025-05-02,20:40,20,Friday,May,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,17.03,Delivery,Card
ORD-03931,2025-05-02,20:48,20,Friday,May,Weekday,Evening,Downtown,Potato Wedges,Sides,5.49,3,16.47,6.87,Delivery,Card
ORD-03932,2025-05-02,21:21,21,Friday,May,Weekday,Night,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.71,Dine-in,Card
ORD-03933,2025-05-02,21:41,21,Friday,May,Weekday,Night,Downtown,Chicken Wings,Sides,9.99,3,29.97,11.99,Takeaway,Card
ORD-03934,2025-05-02,21:51,21,Friday,May,Weekday,Night,Round Rock,Chicken Wings,Sides,9.99,1,9.99,4.17,Delivery,Card
ORD-03935,2025-05-02,21:59,21,Friday,May,Weekday,Night,East Austin,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.49,Dine-in,Card
ORD-03936,2025-05-02,22:09,22,Friday,May,Weekday,Night,Downtown,BBQ Chicken,Pizza,15.99,1,15.99,7.39,Dine-in,Google Pay
ORD-03937,2025-05-02,22:45,22,Friday,May,Weekday,Night,Downtown,Lemonade,Beverages,3.99,2,7.98,3.92,Delivery,Apple Pay
ORD-03938,2025-05-02,22:51,22,Friday,May,Weekday,Night,South Congress,Garlic Breadsticks,Sides,6.49,4,25.96,11.26,Takeaway,Card
ORD-03939,2025-05-02,22:57,22,Friday,May,Weekday,Night,South Congress,Farmhouse Veggie,Pizza,13.99,4,55.96,26.0,Delivery,Google Pay
ORD-03940,2025-05-02,23:03,23,Friday,May,Weekday,Night,South Congress,Choco Lava Cake,Desserts,4.99,3,14.97,6.07,Takeaway,Card
ORD-03941,2025-05-03,10:54,10,Saturday,May,Weekend,Morning,South Congress,Stuffed Garlic Bread,Sides,7.99,3,23.97,9.67,Dine-in,Apple Pay
ORD-03942,2025-05-03,11:00,11,Saturday,May,Weekend,Morning,South Congress,Buffalo Chicken,Pizza,16.49,2,32.98,15.88,Dine-in,Card
ORD-03943,2025-05-03,11:09,11,Saturday,May,Weekend,Morning,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.88,Delivery,Card
ORD-03944,2025-05-03,11:25,11,Saturday,May,Weekend,Morning,Downtown,Lemonade,Beverages,3.99,1,3.99,1.95,Delivery,Google Pay
ORD-03945,2025-05-03,12:02,12,Saturday,May,Weekend,Afternoon,East Austin,Garlic Breadsticks,Sides,6.49,2,12.98,5.66,Dine-in,Card
ORD-03946,2025-05-03,12:17,12,Saturday,May,Weekend,Afternoon,South Congress,Choco Lava Cake,Desserts,4.99,3,14.97,6.48,Takeaway,Cash
ORD-03947,2025-05-03,12:30,12,Saturday,May,Weekend,Afternoon,East Austin,Chicken Wings,Sides,9.99,3,29.97,12.95,Takeaway,Card
ORD-03948,2025-05-03,12:50,12,Saturday,May,Weekend,Afternoon,South Congress,Pizza Mania Combo,Combos,19.99,1,19.99,7.46,Delivery,Card
ORD-03949,2025-05-03,13:06,13,Saturday,May,Weekend,Afternoon,South Congress,Buffalo Chicken,Pizza,16.49,2,32.98,15.51,Delivery,Card
ORD-03950,2025-05-03,13:07,13,Saturday,May,Weekend,Afternoon,East Austin,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.86,Delivery,Google Pay
ORD-03951,2025-05-03,13:19,13,Saturday,May,Weekend,Afternoon,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,8.18,Delivery,Apple Pay
ORD-03952,2025-05-03,13:21,13,Saturday,May,Weekend,Afternoon,South Congress,Soda,Beverages,2.49,2,4.98,2.43,Dine-in,Card
ORD-03953,2025-05-03,15:04,15,Saturday,May,Weekend,Afternoon,Round Rock,Choco Lava Cake,Desserts,4.99,3,14.97,6.3,Takeaway,Apple Pay
ORD-03954,2025-05-03,15:32,15,Saturday,May,Weekend,Afternoon,Downtown,Potato Wedges,Sides,5.49,1,5.49,2.26,Takeaway,Google Pay
ORD-03955,2025-05-03,15:41,15,Saturday,May,Weekend,Afternoon,South Congress,Pizza Mania Combo,Combos,19.99,4,79.96,29.13,Delivery,Card
ORD-03956,2025-05-03,16:25,16,Saturday,May,Weekend,Afternoon,Downtown,Brownie Sundae,Desserts,5.99,1,5.99,2.45,Delivery,Card
ORD-03957,2025-05-03,17:06,17,Saturday,May,Weekend,Evening,The Domain,Margherita,Pizza,11.99,2,23.98,12.36,Takeaway,Google Pay
ORD-03958,2025-05-03,17:29,17,Saturday,May,Weekend,Evening,The Domain,Buffalo Chicken,Pizza,16.49,4,65.96,32.78,Delivery,Apple Pay
ORD-03959,2025-05-03,17:32,17,Saturday,May,Weekend,Evening,South Congress,Soda,Beverages,2.49,3,7.47,3.83,Delivery,Card
ORD-03960,2025-05-03,17:37,17,Saturday,May,Weekend,Evening,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.93,Dine-in,Apple Pay
ORD-03961,2025-05-03,17:46,17,Saturday,May,Weekend,Evening,Downtown,Lemonade,Beverages,3.99,1,3.99,1.95,Takeaway,Google Pay
ORD-03962,2025-05-03,18:15,18,Saturday,May,Weekend,Evening,Round Rock,Garlic Breadsticks,Sides,6.49,1,6.49,2.74,Takeaway,Apple Pay
ORD-03963,2025-05-03,18:34,18,Saturday,May,Weekend,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.51,Takeaway,Google Pay
ORD-03964,2025-05-03,18:53,18,Saturday,May,Weekend,Evening,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,7.82,Takeaway,Apple Pay
ORD-03965,2025-05-03,19:18,19,Saturday,May,Weekend,Evening,East Austin,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.79,Dine-in,Card
ORD-03966,2025-05-03,19:24,19,Saturday,May,Weekend,Evening,South Congress,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.31,Dine-in,Cash
ORD-03967,2025-05-03,19:44,19,Saturday,May,Weekend,Evening,South Congress,Veggie Overload,Pizza,14.49,4,57.96,28.32,Takeaway,Card
ORD-03968,2025-05-03,19:54,19,Saturday,May,Weekend,Evening,Round Rock,Soda,Beverages,2.49,3,7.47,3.64,Dine-in,Apple Pay
ORD-03969,2025-05-03,19:56,19,Saturday,May,Weekend,Evening,South Congress,Brownie Sundae,Desserts,5.99,1,5.99,2.5,Dine-in,Card
ORD-03970,2025-05-03,20:10,20,Saturday,May,Weekend,Evening,The Domain,Choco Lava Cake,Desserts,4.99,1,4.99,2.34,Dine-in,Cash
ORD-03971,2025-05-03,20:19,20,Saturday,May,Weekend,Evening,Round Rock,Farmhouse Veggie,Pizza,13.99,1,13.99,6.58,Takeaway,Apple Pay
ORD-03972,2025-05-03,20:24,20,Saturday,May,Weekend,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,1,13.99,6.65,Dine-in,Card
ORD-03973,2025-05-03,20:32,20,Saturday,May,Weekend,Evening,South Congress,Farmhouse Veggie,Pizza,13.99,2,27.98,13.15,Dine-in,Apple Pay
ORD-03974,2025-05-03,20:52,20,Saturday,May,Weekend,Evening,South Congress,Chicken Wings,Sides,9.99,1,9.99,4.37,Takeaway,Apple Pay
ORD-03975,2025-05-03,20:55,20,Saturday,May,Weekend,Evening,Round Rock,Brownie Sundae,Desserts,5.99,2,11.98,4.82,Takeaway,Card
ORD-03976,2025-05-03,21:06,21,Saturday,May,Weekend,Night,East Austin,BBQ Chicken,Pizza,15.99,1,15.99,7.92,Takeaway,Apple Pay
ORD-03977,2025-05-03,21:32,21,Saturday,May,Weekend,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,2,37.98,20.15,Dine-in,Card
ORD-03978,2025-05-03,21:40,21,Saturday,May,Weekend,Night,East Austin,Buffalo Chicken,Pizza,16.49,2,32.98,15.18,Delivery,Apple Pay
ORD-03979,2025-05-03,22:10,22,Saturday,May,Weekend,Night,Downtown,Brownie Sundae,Desserts,5.99,3,17.97,7.41,Dine-in,Apple Pay
ORD-03980,2025-05-03,23:06,23,Saturday,May,Weekend,Night,Downtown,Garlic Breadsticks,Sides,6.49,2,12.98,5.43,Dine-in,Card
ORD-03981,2025-05-03,23:08,23,Saturday,May,Weekend,Night,Round Rock,Family Feast Combo,Combos,29.99,1,29.99,10.79,Dine-in,Card
ORD-03982,2025-05-03,23:14,23,Saturday,May,Weekend,Night,Round Rock,Soda,Beverages,2.49,3,7.47,3.65,Takeaway,Apple Pay
ORD-03983,2025-05-03,23:32,23,Saturday,May,Weekend,Night,South Congress,Farmhouse Veggie,Pizza,13.99,2,27.98,13.01,Takeaway,Google Pay
ORD-03984,2025-05-03,23:39,23,Saturday,May,Weekend,Night,Round Rock,Margherita,Pizza,11.99,2,23.98,11.16,Takeaway,Google Pay
ORD-03985,2025-05-03,23:39,23,Saturday,May,Weekend,Night,The Domain,Farmhouse Veggie,Pizza,13.99,3,41.97,21.13,Delivery,Card
ORD-03986,2025-05-04,11:53,11,Sunday,May,Weekend,Morning,Downtown,Soda,Beverages,2.49,2,4.98,2.48,Takeaway,Google Pay
ORD-03987,2025-05-04,11:58,11,Sunday,May,Weekend,Morning,The Domain,Garlic Breadsticks,Sides,6.49,1,6.49,2.9,Delivery,Apple Pay
ORD-03988,2025-05-04,12:19,12,Sunday,May,Weekend,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.8,Delivery,Apple Pay
ORD-03989,2025-05-04,12:27,12,Sunday,May,Weekend,Afternoon,South Congress,Choco Lava Cake,Desserts,4.99,1,4.99,2.19,Dine-in,Card
ORD-03990,2025-05-04,13:02,13,Sunday,May,Weekend,Afternoon,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.16,Delivery,Apple Pay
ORD-03991,2025-05-04,13:09,13,Sunday,May,Weekend,Afternoon,South Congress,Farmhouse Veggie,Pizza,13.99,3,41.97,20.31,Dine-in,Card
ORD-03992,2025-05-04,13:20,13,Sunday,May,Weekend,Afternoon,The Domain,Pizza Mania Combo,Combos,19.99,4,79.96,30.77,Delivery,Apple Pay
ORD-03993,2025-05-04,13:24,13,Sunday,May,Weekend,Afternoon,The Domain,Margherita,Pizza,11.99,3,35.97,18.18,Takeaway,Apple Pay
ORD-03994,2025-05-04,13:47,13,Sunday,May,Weekend,Afternoon,Downtown,Stuffed Crust Supreme,Pizza,18.99,4,75.96,35.09,Dine-in,Apple Pay
ORD-03995,2025-05-04,14:22,14,Sunday,May,Weekend,Afternoon,The Domain,Margherita,Pizza,11.99,3,35.97,18.01,Dine-in,Card
ORD-03996,2025-05-04,15:36,15,Sunday,May,Weekend,Afternoon,The Domain,Margherita,Pizza,11.99,2,23.98,12.56,Delivery,Google Pay
ORD-03997,2025-05-04,15:45,15,Sunday,May,Weekend,Afternoon,Round Rock,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.09,Dine-in,Card
ORD-03998,2025-05-04,15:57,15,Sunday,May,Weekend,Afternoon,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.88,Delivery,Google Pay
ORD-03999,2025-05-04,15:59,15,Sunday,May,Weekend,Afternoon,Downtown,Lemonade,Beverages,3.99,3,11.97,5.68,Dine-in,Apple Pay
ORD-04000,2025-05-04,16:04,16,Sunday,May,Weekend,Afternoon,East Austin,Choco Lava Cake,Desserts,4.99,2,9.98,4.09,Dine-in,Apple Pay
ORD-04001,2025-05-04,16:11,16,Sunday,May,Weekend,Afternoon,The Domain,Veggie Overload,Pizza,14.49,2,28.98,15.16,Dine-in,Cash
ORD-04002,2025-05-04,16:18,16,Sunday,May,Weekend,Afternoon,East Austin,Veggie Overload,Pizza,14.49,3,43.47,20.12,Dine-in,Google Pay
ORD-04003,2025-05-04,16:19,16,Sunday,May,Weekend,Afternoon,Round Rock,Lemonade,Beverages,3.99,2,7.98,3.87,Dine-in,Card
ORD-04004,2025-05-04,16:32,16,Sunday,May,Weekend,Afternoon,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,4.18,Delivery,Google Pay
ORD-04005,2025-05-04,16:35,16,Sunday,May,Weekend,Afternoon,Downtown,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.34,Dine-in,Apple Pay
ORD-04006,2025-05-04,16:51,16,Sunday,May,Weekend,Afternoon,Downtown,BBQ Chicken,Pizza,15.99,3,47.97,22.18,Delivery,Google Pay
ORD-04007,2025-05-04,16:56,16,Sunday,May,Weekend,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.94,Takeaway,Apple Pay
ORD-04008,2025-05-04,17:01,17,Sunday,May,Weekend,Evening,South Congress,Soda,Beverages,2.49,2,4.98,2.45,Delivery,Cash
ORD-04009,2025-05-04,17:21,17,Sunday,May,Weekend,Evening,South Congress,Potato Wedges,Sides,5.49,2,10.98,4.49,Delivery,Card
ORD-04010,2025-05-04,18:06,18,Sunday,May,Weekend,Evening,Downtown,Lemonade,Beverages,3.99,1,3.99,1.94,Dine-in,Apple Pay
ORD-04011,2025-05-04,18:15,18,Sunday,May,Weekend,Evening,The Domain,Farmhouse Veggie,Pizza,13.99,1,13.99,7.26,Takeaway,Google Pay
ORD-04012,2025-05-04,18:16,18,Sunday,May,Weekend,Evening,East Austin,Lemonade,Beverages,3.99,2,7.98,3.99,Delivery,Cash
ORD-04013,2025-05-04,18:55,18,Sunday,May,Weekend,Evening,The Domain,Family Feast Combo,Combos,29.99,3,89.97,34.61,Dine-in,Google Pay
ORD-04014,2025-05-04,18:58,18,Sunday,May,Weekend,Evening,Round Rock,Pizza Mania Combo,Combos,19.99,3,59.97,20.19,Takeaway,Card
ORD-04015,2025-05-04,19:12,19,Sunday,May,Weekend,Evening,Round Rock,Choco Lava Cake,Desserts,4.99,2,9.98,4.05,Takeaway,Card
ORD-04016,2025-05-04,19:14,19,Sunday,May,Weekend,Evening,South Congress,Veggie Overload,Pizza,14.49,2,28.98,13.52,Takeaway,Google Pay
ORD-04017,2025-05-04,19:52,19,Sunday,May,Weekend,Evening,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,4.16,Dine-in,Cash
ORD-04018,2025-05-04,19:55,19,Sunday,May,Weekend,Evening,Downtown,Buffalo Chicken,Pizza,16.49,1,16.49,7.54,Takeaway,Apple Pay
ORD-04019,2025-05-04,19:56,19,Sunday,May,Weekend,Evening,Downtown,Margherita,Pizza,11.99,3,35.97,16.89,Takeaway,Cash
ORD-04020,2025-05-04,19:58,19,Sunday,May,Weekend,Evening,Round Rock,Choco Lava Cake,Desserts,4.99,3,14.97,6.4,Dine-in,Card
ORD-04021,2025-05-04,20:06,20,Sunday,May,Weekend,Evening,East Austin,Buffalo Chicken,Pizza,16.49,4,65.96,31.85,Delivery,Cash
ORD-04022,2025-05-04,20:13,20,Sunday,May,Weekend,Evening,East Austin,Buffalo Chicken,Pizza,16.49,2,32.98,16.32,Takeaway,Google Pay
ORD-04023,2025-05-04,20:21,20,Sunday,May,Weekend,Evening,Round Rock,Pizza Mania Combo,Combos,19.99,1,19.99,7.18,Dine-in,Card
ORD-04024,2025-05-04,20:24,20,Sunday,May,Weekend,Evening,The Domain,Margherita,Pizza,11.99,3,35.97,19.24,Delivery,Cash
ORD-04025,2025-05-04,20:28,20,Sunday,May,Weekend,Evening,South Congress,Brownie Sundae,Desserts,5.99,2,11.98,5.06,Takeaway,Apple Pay
ORD-04026,2025-05-04,20:36,20,Sunday,May,Weekend,Evening,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.99,Takeaway,Card
ORD-04027,2025-05-04,20:37,20,Sunday,May,Weekend,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.51,Delivery,Cash
ORD-04028,2025-05-04,20:48,20,Sunday,May,Weekend,Evening,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.72,Takeaway,Card
ORD-04029,2025-05-04,20:49,20,Sunday,May,Weekend,Evening,East Austin,Chicken Wings,Sides,9.99,1,9.99,4.12,Delivery,Card
ORD-04030,2025-05-04,21:09,21,Sunday,May,Weekend,Night,East Austin,Brownie Sundae,Desserts,5.99,1,5.99,2.58,Takeaway,Apple Pay
ORD-04031,2025-05-04,21:14,21,Sunday,May,Weekend,Night,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.77,Takeaway,Card
ORD-04032,2025-05-04,21:18,21,Sunday,May,Weekend,Night,East Austin,Stuffed Crust Supreme,Pizza,18.99,4,75.96,36.95,Takeaway,Card
ORD-04033,2025-05-04,21:27,21,Sunday,May,Weekend,Night,Downtown,Buffalo Chicken,Pizza,16.49,1,16.49,7.43,Dine-in,Card
ORD-04034,2025-05-04,21:30,21,Sunday,May,Weekend,Night,South Congress,Soda,Beverages,2.49,1,2.49,1.2,Takeaway,Cash
ORD-04035,2025-05-04,21:35,21,Sunday,May,Weekend,Night,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.26,Dine-in,Card
ORD-04036,2025-05-04,21:45,21,Sunday,May,Weekend,Night,South Congress,Chicken Wings,Sides,9.99,2,19.98,8.77,Dine-in,Card
ORD-04037,2025-05-04,21:51,21,Sunday,May,Weekend,Night,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.57,Dine-in,Google Pay
ORD-04038,2025-05-04,21:53,21,Sunday,May,Weekend,Night,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.63,Dine-in,Card
ORD-04039,2025-05-04,22:58,22,Sunday,May,Weekend,Night,Round Rock,Family Feast Combo,Combos,29.99,2,59.98,21.57,Delivery,Card
ORD-04040,2025-05-04,23:29,23,Sunday,May,Weekend,Night,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,14.89,Dine-in,Cash
ORD-04041,2025-05-04,23:48,23,Sunday,May,Weekend,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,3,56.97,28.68,Takeaway,Google Pay
ORD-04042,2025-05-05,11:09,11,Monday,May,Weekday,Morning,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,3.89,Takeaway,Apple Pay
ORD-04043,2025-05-05,12:03,12,Monday,May,Weekday,Afternoon,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,13.36,Dine-in,Cash
ORD-04044,2025-05-05,13:51,13,Monday,May,Weekday,Afternoon,The Domain,Buffalo Chicken,Pizza,16.49,1,16.49,8.54,Takeaway,Google Pay
ORD-04045,2025-05-05,14:58,14,Monday,May,Weekday,Afternoon,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.85,Delivery,Apple Pay
ORD-04046,2025-05-05,15:01,15,Monday,May,Weekday,Afternoon,Downtown,Chicken Wings,Sides,9.99,2,19.98,8.16,Delivery,Cash
ORD-04047,2025-05-05,15:19,15,Monday,May,Weekday,Afternoon,Downtown,Choco Lava Cake,Desserts,4.99,3,14.97,6.1,Delivery,Cash
ORD-04048,2025-05-05,15:19,15,Monday,May,Weekday,Afternoon,Round Rock,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.22,Dine-in,Card
